id,name,created_at,author_id,tags,messages
1245557319719194714,Thắc mắc,2024-05-30 02:00:06,739467631119302778,[1081065893041295371],"[{'id': 1245561237430075533, 'content': 'à dạ vâng em đã hiểu rồi ạ', 'created_at': '2024-05-30 02:15:40', 'author': 739467631119302778}, {'id': 1245560563988299839, 'content': 'từ 4 giá trị này, bạn có thể kết hợp lại để tính những thông số khác ví dụ như số lần đúng trong tất cả lần predict (precision) và accuracy của model. Bạn có thể tham khảo thêm ở đây nha https://towardsdatascience.com/understanding-confusion-matrix-a9ad42dcfd62', 'created_at': '2024-05-30 02:12:59', 'author': 815706256463364116}, {'id': 1245559701677146173, 'content': 'Tương tự FP false negative là trường hợp actual value là pos nhưng model lại predict negative', 'created_at': '2024-05-30 02:09:34', 'author': 815706256463364116}, {'id': 1245559519430443121, 'content': 'TP true positive là trường hợp data point actual value là pos và prediction của model cũng là pos', 'created_at': '2024-05-30 02:08:50', 'author': 815706256463364116}, {'id': 1245559301464920154, 'content': None, 'created_at': '2024-05-30 02:07:58', 'author': 815706256463364116}, {'id': 1245559227272138858, 'content': 'Đâyy gọi là confusion matrix nha. Khi classify một data point thì sẽ có 4 trường hợp xảy ra', 'created_at': '2024-05-30 02:07:41', 'author': 815706256463364116}, {'id': 1245557319719194714, 'content': 'Anh chị TA có thể giải thích giúp em về kết quả FP, FN, TP, TN được không ạ. Em chưa hiểu lắm ạ.', 'created_at': '2024-05-30 02:00:06', 'author': 739467631119302778}]"
1245461175051751565,SQL question interview,2024-05-29 19:38:03,1229739425651757077,[1231821093279367210],"[{'id': 1245552805033541662, 'content': 'Mình assume là cột nhân viên ở đây đã dc group theo id rồi ha. Bài này tương tự như bài longest streak trên leetcode á. Bạn có thể tham khảo cách giải ở đây nha. https://stackoverflow.com/questions/56583326/find-the-longest-streak-of-perfect-scores-per-player', 'created_at': '2024-05-30 01:42:09', 'author': 815706256463364116}, {'id': 1245461175051751565, 'content': 'mình thấy có bài này hay nên muốn hỏi cách giải để rút thêm kinh nghiệm', 'created_at': '2024-05-29 19:38:03', 'author': 1229739425651757077}]"
1245358265399775322,pandas,2024-05-29 12:49:08,906194703857364992,"[1231818937998512128, 1225384996529766493]","[{'id': 1245361063424294987, 'content': 'Cám ơn bạn nhé', 'created_at': '2024-05-29 13:00:15', 'author': 906194703857364992}, {'id': 1245358772981989477, 'content': 'chào bạn,\nlab này bạn run phần submit email để tránh bị lỗi ""submission is not define"" nhé\nvì phần auto grading đang bị lỗi, nên bạn cứ làm như bình thường, rồi bạn vào solution để so sánh đáp án nhe', 'created_at': '2024-05-29 12:51:09', 'author': 1077439446296838144}, {'id': 1245358265399775322, 'content': 'File Lab Kickstarter của mình bị lỗi không hiển thị câu hỏi  và kết quả của bài chấm sai.\nNhờ mấy bạn hỗ trợ giúp mình. Tks', 'created_at': '2024-05-29 12:49:08', 'author': 906194703857364992}]"
1245325587820580885,M1.1 Exam,2024-05-29 10:39:17,1242122778270765066,[1081065846350286868],"[{'id': 1245332958165073971, 'content': 'Hiccc em cảm ơn ạ', 'created_at': '2024-05-29 11:08:34', 'author': 1242122778270765066}, {'id': 1245332778254471254, 'content': 'gợi ý là bạn check chính tả nhé 😅', 'created_at': '2024-05-29 11:07:51', 'author': 1077439446296838144}, {'id': 1245332483927707679, 'content': 'Mình đang làm câu 13 ạ, nhưng tại sao chạy thì hk ra kết quả ạ?', 'created_at': '2024-05-29 11:06:41', 'author': 1242122778270765066}, {'id': 1245326969265065984, 'content': 'À dạ em cảm ơn ạ', 'created_at': '2024-05-29 10:44:46', 'author': 1242122778270765066}, {'id': 1245326363225882776, 'content': 'mình gợi ý là bảng `Order Details` ghi cách rời, thì bạn phải để trong nháy đôi như thế này nhé ạ `""Order Details""`', 'created_at': '2024-05-29 10:42:22', 'author': 1077439446296838144}, {'id': 1245325587820580885, 'content': 'Mình đang làm bài exam tới câu 11 thì bị lỗi như này ạ. Nhờ TA sửa giúp mình với ạ. Mình xin cảm ơn', 'created_at': '2024-05-29 10:39:17', 'author': 1242122778270765066}]"
1245306781530325086,4.1 Exam - Question 2,2024-05-29 09:24:33,1179626956107567134,[1081065881943146537],"[{'id': 1245321677831929906, 'content': 'mình gợi ý là phần `melt` có vẻ đang có vấn đề, bạn check kĩ `id_vars` và `value_vars` nhé (bạn check xem select đúng những columns mình cần chưa), hãy print dataframe thử để dễ thấy nhé', 'created_at': '2024-05-29 10:23:44', 'author': 1077439446296838144}, {'id': 1245314137198821376, 'content': 'uh ok nhé', 'created_at': '2024-05-29 09:53:47', 'author': 1179626956107567134}, {'id': 1245311901978726433, 'content': 'chào bạn,\nvì đây là exam nên tụi mình chỉ có thể giải đáp những thắc mắc liên quan sau khi bạn đã pass\nbạn thử run xem có báo error gì ko, mỗi error nó đều có ý nghĩa ấy ạ', 'created_at': '2024-05-29 09:44:54', 'author': 1077439446296838144}, {'id': 1245311029718814751, 'content': 'Tụi mình đang check giúp bạn nha', 'created_at': '2024-05-29 09:41:26', 'author': 815706256463364116}, {'id': 1245306781530325086, 'content': 'Nhờ các bạn xem giúp mình nên sửa lại lệnh này ntn để code chạy đc nhé:\nidentifiers = recoveries.columns[[0, 1]]\nvalues = recoveries.columns[2:]\nrecoveries = recoveries.melt(\n    id_vars=identifiers, value_vars=values, var_name=""Date"", value_name=""No_of_cases""\n)\nrecoveries\n\ndef your_function(recoveries, country):\n  for country in recoveries[""Country/Region""]:\n    if (recoveries.groupby([""Country/Region"", ""Date""])[""No_of_cases""].sum().any() == 0\n      and recoveries[""Date""] > recoveries[""Date""].min()):\n      return recoveries[""Date""] - 1\n\nyour_function(recoveries, \'Vietnam\')', 'created_at': '2024-05-29 09:24:33', 'author': 1179626956107567134}]"
1244959795816038401,2a. [Lab] Flavor of Cacao,2024-05-28 10:25:45,1179626956107567134,"[1231818937998512128, 1225384996529766493]","[{'id': 1244961813922316392, 'content': 'chào bạn,\nlỗi error này muốn nói rằng bạn đang áp dụng hàm liên quan đến string `.str` vào giá trị non-string \nbạn check kĩ giúp mình lại datatype của cột CocoaPercentage nhé', 'created_at': '2024-05-28 10:33:46', 'author': 1077439446296838144}, {'id': 1244959795816038401, 'content': 'Cho mình hỏi câu lệnh này sai ở đâu nhỉ?', 'created_at': '2024-05-28 10:25:45', 'author': 1179626956107567134}]"
1244945849063309334,2.1 Python 101 cannot find Lecture note Sequence,2024-05-28 09:30:20,751332256462667776,[1231820974555529286],"[{'id': 1244960564174782466, 'content': 'chào bạn,\nlecture note bài Sequences được đặt trong phần Lab 1 ạ', 'created_at': '2024-05-28 10:28:48', 'author': 1077439446296838144}, {'id': 1244945849063309334, 'content': 'Hi team TA, hiện tại mình không tìm thấy phần note bài Sequence ạ, hiện tại chỉ có videos bài giảng và 3 bài Lab. Nhờ team check giúp ạ\nThanks, team', 'created_at': '2024-05-28 09:30:20', 'author': 751332256462667776}]"
1244930246134861895,Nhờ Ad check dùm đoạn querry này,2024-05-28 08:28:20,1071959216933326938,[1231821093279367210],"[{'id': 1244931623724777532, 'content': 'ok, cám ơn nhiều nhé', 'created_at': '2024-05-28 08:33:48', 'author': 1071959216933326938}, {'id': 1244931532087365713, 'content': 'Sẵn cho Hào gợi ý một tip khi viết câu truy vấn SQL, bạn nên xuống hàng và tab vào theo bậc của từng từ khóa (select, from, group by, ...) thì sẽ dễ nhìn và dễ tìm được lỗi hơn nhé.', 'created_at': '2024-05-28 08:33:26', 'author': 1223163671832952912}, {'id': 1244931505529159680, 'content': 'à được rồi', 'created_at': '2024-05-28 08:33:20', 'author': 1071959216933326938}, {'id': 1244931029169475615, 'content': 'Hello <@1071959216933326938> , Hào xin phép trả lời.\nBạn thiếu dấu phẩy chổ Select *, case ...', 'created_at': '2024-05-28 08:31:27', 'author': 1223163671832952912}, {'id': 1244930246134861895, 'content': 'Mình có một đoạn query dùng cái CASE WHEN mà không hiểu sao bị báo lỗi:\nWITH cus_fre AS (SELECT customers.first_name, customers.last_name, COUNT(orders.order_id) AS nb_orders, orders.store_id\nFROM customers\nJOIN orders ON customers.customer_id=orders.customer_id\nGROUP BY customers.customer_id\n)\nSELECT *\nCASE\n WHEN cus_fre.nb_orders =1 THEN ""One-time_buyers""\n WHEN cus_fre.nb_orders =2 THEN ""Two-time_buyers""\n ELSE ""Repeat customer""\nEND AS ""Customer_frequency""\nFROM cus_fre\n Nhờ Ad check giúp\nmình đính kèm thông báo lỗi và 2 cái table dùng để tạo cái bảng tạm cus_fre', 'created_at': '2024-05-28 08:28:20', 'author': 1071959216933326938}]"
1244924076053626961,Machine learning - Interpret model,2024-05-28 08:03:49,739467631119302778,[1081065893041295371],"[{'id': 1244928796122157056, 'content': 'Dạ em cảm ơn ạ.', 'created_at': '2024-05-28 08:22:34', 'author': 739467631119302778}, {'id': 1244927719503036479, 'content': 'OLS là Ordinary Least Square. Đây là công thức tính nghiệm của bài toán Linear Regression.\nSummary chỉ là thông tin về tham số của mô hình.', 'created_at': '2024-05-28 08:18:17', 'author': 1223163671832952912}, {'id': 1244926214397886514, 'content': 'sm là thư viện dùng để gọi những mô hình học máy thuộc nhánh học theo phương pháp thống kê. Add constant là thêm vào X một cột có giá trị constant là 1.0. Tức là số cột của X tăng thêm một. Việc add constant liên quan đến công thức cơ bản của y = ax + b, thêm 1.0 là để tìm b (b là bias). Bạn có thể đọc thêm về mô hình học máy Perceptron nhé.', 'created_at': '2024-05-28 08:12:19', 'author': 1223163671832952912}, {'id': 1244924706700787752, 'content': 'import statsmodels.api as sm\n\nX2 = sm.add_constant(X_train)\nmodel_stats = sm.OLS(y_train.values.reshape(-1, 1), X2).fit()\nmodel_stats.summary()\ndạ đây ạ', 'created_at': '2024-05-28 08:06:19', 'author': 739467631119302778}, {'id': 1244924574756372502, 'content': ""Chào <@739467631119302778> , cho hỏi 'sm' là gì? Bạn cho mình xin đoạn code định nghĩa / import sm nhé?"", 'created_at': '2024-05-28 08:05:48', 'author': 1223163671832952912}, {'id': 1244924076053626961, 'content': 'Anh chị TA có thể giúp em giải thích đoạn code này không ạ. Do em chưa hiểu lắm ạ. \n""X2=sm.add_constant(X_train)\nmodel_stats = sm.OLS(y_train.values.reshape(-1,1), x_train).fit()\nmodel_stats.summary()""', 'created_at': '2024-05-28 08:03:49', 'author': 739467631119302778}]"
1244846495195463721,Machine learning,2024-05-28 02:55:32,739467631119302778,"[1081065893041295371, 1231821754008207470]","[{'id': 1244895312280027218, 'content': 'À em đã hiểu ạ', 'created_at': '2024-05-28 06:09:31', 'author': 739467631119302778}, {'id': 1244888600584130600, 'content': 'uhm đúng rồi em. Em có thể viết function dùng for loop để append plot nha', 'created_at': '2024-05-28 05:42:51', 'author': 815706256463364116}, {'id': 1244885700155801702, 'content': 'Dạ em làm được rồi mà cho em hỏi là khi có nhiều hơn 3 feature trong lab thì mình vẫn làm thủ công như này đúng ko ạ ^^', 'created_at': '2024-05-28 05:31:19', 'author': 739467631119302778}, {'id': 1244878620405665862, 'content': 'Để vẽ plot với y thì em sẽ extract từng feature ra nha. e.g. ```python\nplt.scatter(x_test[""TV""], y_test, alpha=0.6)\n```', 'created_at': '2024-05-28 05:03:11', 'author': 815706256463364116}, {'id': 1244878151419695214, 'content': 'À phần `train_test_split` do em đưa vào nhiều features nên sẽ cho em nhiều features. Cụ thể thì x_train và x_test của em sẽ là list', 'created_at': '2024-05-28 05:01:20', 'author': 815706256463364116}, {'id': 1244874737017028710, 'content': 'em gửi ạ', 'created_at': '2024-05-28 04:47:45', 'author': 739467631119302778}, {'id': 1244874714438959124, 'content': 'https://colab.research.google.com/drive/1zBQsWHzfxVThQHy1bCO87oEloUccjncm?usp=sharing', 'created_at': '2024-05-28 04:47:40', 'author': 739467631119302778}, {'id': 1244874589725790208, 'content': 'Bạn cho mình xin phần notebook  dc ko ạ? Để dễ paste hơn á:)))', 'created_at': '2024-05-28 04:47:10', 'author': 815706256463364116}, {'id': 1244874489653760081, 'content': 'dạ em cảm ơn ạ.', 'created_at': '2024-05-28 04:46:46', 'author': 739467631119302778}, {'id': 1244874379825774653, 'content': 'Mình đang test thử dùng nhiều feature, mình reply bạn 10p nữa nha', 'created_at': '2024-05-28 04:46:20', 'author': 815706256463364116}, {'id': 1244874290407669841, 'content': 'sorry bạn phải chờ lâu', 'created_at': '2024-05-28 04:45:59', 'author': 815706256463364116}, {'id': 1244846495195463721, 'content': 'Anh chị TA có thể chỉ em cách sử dụng nhiều feature trong cùng 1 model được ko ạ. Do em chạy ra bị lỗi nên em chưa biết syntax để sử dụng khi có nhiều features. Em cảm ơn ạ.', 'created_at': '2024-05-28 02:55:32', 'author': 739467631119302778}]"
1244636941228576838,PRACTICE DATA CLEANING,2024-05-27 13:02:51,1060948436997914687,[1225384860848357420],"[{'id': 1244658662623023145, 'content': 'mình cảm ơn ạ', 'created_at': '2024-05-27 14:29:09', 'author': 1060948436997914687}, {'id': 1244639400592412814, 'content': 'Chào chị <@1060948436997914687> , em xin phép trả lời.\nKý hiệu đáp án của chị là (1), đáp án Coder School là (2)\nCả 2 đáp án đều đúng.\n(1) và (2) sử dụng 2 tập cú pháp khác nhau.\nLEFT và RIGHT không có trong bộ cú pháp của (2) nên không dùng được 2 hàm này.\nTư duy của (2) là lấy từ trái sang phải ở cả First Name và Last Name. Substr() là hàm hỗ trợ lấy chuỗi con theo cú pháp substr(cột, vị trí bắt đầu lấy, số ký tự muốn lấy).', 'created_at': '2024-05-27 13:12:37', 'author': 1223163671832952912}, {'id': 1244636941228576838, 'content': 'Hi team, phần này mình làm công thức khác với đáp án của bài. Và khi xem đáp án, mình không hiểu lắm. Nhờ team giải thích giúp mình nha. Mình cảm ơn .\n\nĐáp án của mình: \nSELECT \nLEFT (""Name"", POSITION(\' \' in ""Name"")-1) AS ""First Name"",\nRIGHT (""Name"", LENGTH(""Name"") - POSITION (\' \' in ""Name"")) AS ""Last Name""\nFROM titanic;', 'created_at': '2024-05-27 13:02:51', 'author': 1060948436997914687}]"
1244624902162485340,Library - Machine Learning,2024-05-27 12:15:00,739467631119302778,[1081065893041295371],"[{'id': 1244646245880959076, 'content': 'dạ em cảm ơn ạ', 'created_at': '2024-05-27 13:39:49', 'author': 739467631119302778}, {'id': 1244640490436038697, 'content': 'Chào <@739467631119302778> , Hào xin phép trả lời:\nwarnings là thư viện để thông báo cho developer lưu ý khi code chạy vào đoạn lệnh không mong muốn.\nThư viện của ML: sklearn, torch, tf, lgbm, xgboost, ...', 'created_at': '2024-05-27 13:16:57', 'author': 1223163671832952912}, {'id': 1244624902162485340, 'content': 'Em có thắc mắc về thư viện sử dụng trong Machine Learning, anh chị TA giải thích giúp em hiểu hơn nha ạ. Em cảm ơn ạ.', 'created_at': '2024-05-27 12:15:00', 'author': 739467631119302778}]"
1244214869373485076,M4.1 EXAM (v2),2024-05-26 09:05:41,1104080229330321579,[1081065881943146537],"[{'id': 1244215929856983051, 'content': 'mình cám ơn', 'created_at': '2024-05-26 09:09:54', 'author': 1104080229330321579}, {'id': 1244215707273793536, 'content': 'Cell này chỉ để tham khảo output thôi ạ, nếu run thì sẽ bị lỗi vì không có code bên trong', 'created_at': '2024-05-26 09:09:01', 'author': 799663797270872095}, {'id': 1244215331900358749, 'content': 'Cell expected output bạn không cần run bạn nhé', 'created_at': '2024-05-26 09:07:31', 'author': 799663797270872095}, {'id': 1244214869373485076, 'content': 'Hi, mình làm tới câu 2 và bị lỗi như vậy, nhờ TA giúp mình sửa với ạ', 'created_at': '2024-05-26 09:05:41', 'author': 1104080229330321579}]"
1243825071231991892,Mình muốn save trang Intro to window functions.,2024-05-25 07:16:46,1144657520137343117,[1225384860848357420],"[{'id': 1243830577157640262, 'content': 'Ok bạn!', 'created_at': '2024-05-25 07:38:38', 'author': 1144657520137343117}, {'id': 1243830340578050089, 'content': 'Dạ hiện tại phiền bạn lưu bài thủ công giúp mình nha! 🥹', 'created_at': '2024-05-25 07:37:42', 'author': 799663797270872095}, {'id': 1243829922271854665, 'content': 'Vậy thì có cách nào khác để mình lưu lại thông tin không, hay mình phải làm thủ công á bạn', 'created_at': '2024-05-25 07:36:02', 'author': 1144657520137343117}, {'id': 1243825729079349328, 'content': 'Hi bạn, hiện tại platform của trường chưa hỗ trợ tính năng tải xuống tất cả nội dung này nhé bạn!', 'created_at': '2024-05-25 07:19:22', 'author': 799663797270872095}, {'id': 1243825071231991892, 'content': 'Mình ko thể save all tất cả nội dung về nếu dùng chức năng print được, phải scroll down và làm từng khúc, có cách nào để mình làm nhanh hơn không.\nhttps://learn.coderschool.vn/path-player?courseid=dv-bigquery-advanced-sql&unit=64170c04c2724d47b0070a87Unit', 'created_at': '2024-05-25 07:16:46', 'author': 1144657520137343117}]"
1243548130847490108,Mình ko chọn ra cái hình data schema được ạ ?,2024-05-24 12:56:18,741919828708950056,[1231821093279367210],"[{'id': 1243557962509717564, 'content': 'cám ơn em', 'created_at': '2024-05-24 13:35:22', 'author': 741919828708950056}, {'id': 1243556285270589513, 'content': 'Chổ hàm YEAR() anh search ra là nó thuộc về cú pháp của MS SQL server, còn cái trong platform đang dùng là MYSQL ạ. Mà MySQL thì không hỗ trợ các hàm này, chỉ hỗ trợ hàm xử lý cơ bản là strftime() thôi ạ. 🥰', 'created_at': '2024-05-24 13:28:42', 'author': 1223163671832952912}, {'id': 1243555334921129984, 'content': 'cho a hỏi thêm sao a tìm cái câu lab 1 lấy số năm ra, a tra google thấy hàm Select YEAR (), mà sao trong solution ko thấy chỉ cách này, thay vào đó lại chỉ là select strftime(\'%Y\',"""")', 'created_at': '2024-05-24 13:24:55', 'author': 741919828708950056}, {'id': 1243554986919465101, 'content': 'thansk e', 'created_at': '2024-05-24 13:23:33', 'author': 741919828708950056}, {'id': 1243554668500746250, 'content': 'Chổ này do cái link ở trong code nó không còn hoạt động, thay vì lấy link cũ, sẽ lấy thẳng ảnh gốc từ SQLite tutorial luôn nhe anh.', 'created_at': '2024-05-24 13:22:17', 'author': 1223163671832952912}, {'id': 1243551489805521000, 'content': 'được rồi e, e có thể giải thích giúp a tại sao ko ?', 'created_at': '2024-05-24 13:09:39', 'author': 741919828708950056}, {'id': 1243549389843075176, 'content': ""dạ a thay \n```sql\n!wget -q 'https://i.imgur.com/kCaiMK5.png' -O './db_schema.png'```\nbằng dòng\n```sql\n!wget -q 'https://www.sqlitetutorial.net/wp-content/uploads/2015/11/sqlite-sample-database-color.jpg' -O './db_schema.png'```\ngiúp e với ạ\nrồi sau đó chạy cell như bình thường ạ"", 'created_at': '2024-05-24 13:01:18', 'author': 1077439446296838144}, {'id': 1243548130847490108, 'content': None, 'created_at': '2024-05-24 12:56:18', 'author': 741919828708950056}]"
1243416780903284817,3a.[Lab] Working with time,2024-05-24 04:14:22,1179626956107567134,[1081065881943146537],"[{'id': 1243481064471527484, 'content': 'ah cảm ơn bạn nhé', 'created_at': '2024-05-24 08:29:48', 'author': 1179626956107567134}, {'id': 1243431922701701171, 'content': 'ở phần phía trên bạn gán kết quả ngược lại vào df nên nó đang ảnh hưởng đến dữ liệu gốc của mình luôn nh', 'created_at': '2024-05-24 05:14:32', 'author': 799663797270872095}, {'id': 1243431733265698848, 'content': 'Mình vừa xem qua notebook của bạn, lỗi từ phần này nhé bạn', 'created_at': '2024-05-24 05:13:47', 'author': 799663797270872095}, {'id': 1243425825915928647, 'content': 'https://colab.research.google.com/drive/1kR8Uu_7Q1wTozRtsQgELvHDB9-6Hpe8F?usp=sharing', 'created_at': '2024-05-24 04:50:18', 'author': 1179626956107567134}, {'id': 1243425758668656670, 'content': 'df.groupby(df.index.hour).sum().plot(figsize=(15, 5))\nplt.xticks(range(0, 25, 2))\nplt.xlabel(""Hour"")\nplt.show()', 'created_at': '2024-05-24 04:50:02', 'author': 1179626956107567134}, {'id': 1243419010045837363, 'content': 'Phiền bạn chụp đầy đủ phần code hoặc share link notebook giúp mình nha', 'created_at': '2024-05-24 04:23:13', 'author': 799663797270872095}, {'id': 1243416780903284817, 'content': 'Nhờ TA check giúp mình là tại sao mình làm như solution mà kết quả lại ko ra đúng á?', 'created_at': '2024-05-24 04:14:22', 'author': 1179626956107567134}]"
1243243997196062902,3b. [Lab Solution] Case Study: Online Retailer,2024-05-23 16:47:47,739467631119302778,[1081065881943146537],"[{'id': 1243418386671865926, 'content': 'à Huy hiểu rồi nheee', 'created_at': '2024-05-24 04:20:44', 'author': 739467631119302778}, {'id': 1243417122068107284, 'content': 'nếu thử với các khách hàng và đơn hàng còn lại mình cũng sẽ có kết quả tương tự nha', 'created_at': '2024-05-24 04:15:43', 'author': 799663797270872095}, {'id': 1243416907642699867, 'content': '3. Mình tiếp tục filter stockcode 35004C (chọn ở step 1) và khách hàng 15311 (chọn ở step 2) thì thấy rằng khách hàng này có 8 đơn hàng, trong đó 4 đơn có quantity < 0, đặc điểm chung của những đơn này là InvoiceNo có chữ `C` ở đầu. Trừ dòng đầu tiên là ngày đầu tiên của bộ dữ liệu ra thì các đơn hàng được đánh dấu là `C` luôn được thực hiện sau 1 đơn hàng bình thường với quantity > 0 => Từ đó mình suy ra các đơn hàng có quantity < 0 và có chữ `C` trong invoice ID là các đơn hàng bị hoàn trả', 'created_at': '2024-05-24 04:14:52', 'author': 799663797270872095}, {'id': 1243415166050238556, 'content': '2. Đi sâu vào stockcode này mình có được 1 số khách hàng có đơn hàng quantity < 0 (customer `15311` cũng nằm trong list này) và mình sẽ tiếp tục chọn random đơn hàng của customer xuất hiện đầu tiên (`customerID = 15311`) để khám phá nguyên nhân tại sao quantity lại âm', 'created_at': '2024-05-24 04:07:57', 'author': 799663797270872095}, {'id': 1243414139607584801, 'content': '1. Đầu tiên là khi tìm hiểu nguyên nhân tại sao revenue lại âm thì mình phát hiện ra vấn đề là có những quantity âm, và rõ ràng đây là điều bất thường. -> Mình chọn ra 1 trong những stock code có quantity âm để tìm hiểu. (Ở đây mình chọn `35004C` vì stockcode `D` có vẻ bất thường nên mình ưu tiên chọn 1 stock code bình thường để xem cho khách quan)', 'created_at': '2024-05-24 04:03:52', 'author': 799663797270872095}, {'id': 1243413414265618493, 'content': 'Hello Huy, Lam mới xem lại project này, mình đi step by step để hiểu phần solution này nha', 'created_at': '2024-05-24 04:00:59', 'author': 799663797270872095}, {'id': 1243243997196062902, 'content': 'Cho em hỏi 1 xíu là tại sao điểm dữ liệu có StockCode là 35004C và CustomerID là 15311.0 lại lấy dữ kiện đó để phân tích vậy ạ, trong khi có rất nhiều điểm khác cũng có giá trị âm ạ. Xin anh chị TA giải thích giúp em ạ, dạ sáng mai trả lời post này cũng được không sao đâu ạ ^^. Vì êm biết mn cũng đã mệt rồi ạ.', 'created_at': '2024-05-23 16:47:47', 'author': 739467631119302778}]"
1243167585030115379,EXAM SQL,2024-05-23 11:44:09,1060948436997914687,[1081065846350286868],"[{'id': 1243168689767841852, 'content': 'mình vào lại được rồi, cảm ơn bạn nhé', 'created_at': '2024-05-23 11:48:32', 'author': 1060948436997914687}, {'id': 1243167748750708857, 'content': 'Bạn chạy lại cell login bằng email giúp mình nhé', 'created_at': '2024-05-23 11:44:48', 'author': 799663797270872095}, {'id': 1243167585030115379, 'content': 'Trong lúc làm bài mình có bị ngắt kết nối, lúc vào lại thì bị lỗi như hình, có chạy lại phần đầu để lấy dữ liệu nhưng vẫn không xử lí được ạ', 'created_at': '2024-05-23 11:44:09', 'author': 1060948436997914687}]"
1243061503297589269,ERD- câu 7,2024-05-23 04:42:37,741919828708950056,[1231821093279367210],"[{'id': 1243067182796111902, 'content': 'cám ơn em', 'created_at': '2024-05-23 05:05:11', 'author': 741919828708950056}, {'id': 1243064924431843350, 'content': 'dạ e chào a,\nở phần join thứ 2 (`join movies as m on movie_id.mrt=id.m`), a đang để theo syntax là `column_name.table_name` (trong khi đúng là `table_name.column_name`) nên khi chạy sẽ báo lỗi ạ', 'created_at': '2024-05-23 04:56:13', 'author': 1077439446296838144}, {'id': 1243061503297589269, 'content': 'Mình code như thế này báo lỗi missing FROM-clause entry for table ""movie_id""\n\nSELECT mrv.name, m.title, mrt.stars\nfrom movie_reviewers as mrv \njoin movie_ratings as mrt on mrv.id = mrt.reviewer_id\njoin movies as m on movie_id.mrt=id.m\nwhere mrv.name=m.director\n\nnhờ các bạn check giúp mình với', 'created_at': '2024-05-23 04:42:37', 'author': 741919828708950056}]"
1243035340604837978,Tableu Mistake,2024-05-23 02:58:39,739467631119302778,[1081065881943146537],"[{'id': 1243061760840302673, 'content': 'à em đã hiểu và đã làm được rồi ạ. Em cảm ơn mn ạ.', 'created_at': '2024-05-23 04:43:38', 'author': 739467631119302778}, {'id': 1243057779590041632, 'content': 'này là lỗi do Tableau nhận ko được location á bạn, bạn sửa như sau nhé\n1. bấm vào chỗ **49 unknown** (góc dưới phải)\n2. chọn **edit location**\n3. chọn **United States** nha (vì data của bạn hình như là ở US)', 'created_at': '2024-05-23 04:27:49', 'author': 1077439446296838144}, {'id': 1243055973669539860, 'content': 'Dạ đây ạ.', 'created_at': '2024-05-23 04:20:38', 'author': 739467631119302778}, {'id': 1243055672778559548, 'content': 'Hi <@739467631119302778> ơi, screenshot lại giúp mình, sao mà để thấy dc luôn chỗ khung đỏ với nha', 'created_at': '2024-05-23 04:19:27', 'author': 1077439446296838144}, {'id': 1243052064318423120, 'content': 'e chọn màu ròi mà vẫn không có thay đổi gì lun', 'created_at': '2024-05-23 04:05:06', 'author': 739467631119302778}, {'id': 1243045248960299170, 'content': 'bạn thử load lại xem sao. Hoặc thông tin đã đúng, chỉ có khác màu sắc thôi nên b có thể vào phần color, chọn edit color', 'created_at': '2024-05-23 03:38:02', 'author': 1162253232094068747}, {'id': 1243043246935117854, 'content': 'e ko biết có bị lỗi gì không nữa mà cũng làm đúng theo video bài giảng luôn', 'created_at': '2024-05-23 03:30:04', 'author': 739467631119302778}, {'id': 1243043129142022194, 'content': 'à e có bấm r mà ko có tác dụng', 'created_at': '2024-05-23 03:29:36', 'author': 739467631119302778}, {'id': 1243042877735571498, 'content': 'bạn bấm vào show me, chọn kiểu biểu đồ là maps thay vì symbol maps nha', 'created_at': '2024-05-23 03:28:36', 'author': 1162253232094068747}, {'id': 1243035340604837978, 'content': 'Dạ xin anh chị TA giúp em vấn đề này, em có làm theo hướng dẫn nhưng mà format của biểu đồ không như video hướng dẫn. Anh chị TA có thể giúp em được không ạ.  ( hình ảnh có màu là ảnh của video, còn cái không màu là cái em làm ạ )', 'created_at': '2024-05-23 02:58:39', 'author': 739467631119302778}]"
1243012363536437398,Lỗi Inplace=True,2024-05-23 01:27:21,1218124015663583355,[1081065881943146537],"[{'id': 1243033945725997116, 'content': ""Strip() không dùng inplace được nha bạn. Khi làm việc với string method như Strip(), bạn cần gán kết quả trở lại DataFrame. \ndf['Country/Region'] = df['Country/Region'].str.strip()"", 'created_at': '2024-05-23 02:53:07', 'author': 1162253232094068747}, {'id': 1243012363536437398, 'content': 'Hi team TA\n\nMình gặp lỗi Inplace=True này, dù đã viết đúng cú pháp code\n\nNhờ team chỉ ra chỗ sai và cách sửa giúp mình. Tks team!', 'created_at': '2024-05-23 01:27:21', 'author': 1218124015663583355}]"
